image_id,healthy,multiple_diseases,rust,scab
Test_411,0.9999516,1.7235128e-07,4.8336882e-05,4.3202242e-08
Test_412,1.213567e-05,0.97892135,0.02105016,1.6340051e-05
Test_413,0.99987876,1.1184432e-05,0.00010431238,5.6726067e-06
Test_414,8.2205986e-08,4.0593595e-06,0.9999958,9.42131e-09
Test_415,8.747405e-05,0.00047367372,0.99943584,3.0172457e-06
Test_416,0.51895654,0.036779977,0.057026237,0.38723725
Test_417,1.8579046e-08,1.401843e-07,0.9999999,2.3383628e-11
Test_418,0.9999647,3.7000456e-07,3.4946574e-05,2.280657e-08
Test_419,0.9998228,1.2520413e-08,0.00017727951,2.2371949e-09
Test_420,0.0011392728,0.22921762,0.76945674,0.00018642467
Test_421,3.461412e-05,0.00017378245,5.854034e-07,0.9997911
Test_422,0.004398265,0.004066846,5.381959e-05,0.99148107
Test_423,0.00011563258,0.3684838,0.6313765,2.4021529e-05
Test_424,8.897179e-05,0.022728065,0.9771678,1.5299445e-05
Test_425,0.049782597,0.004491093,3.0456928e-05,0.9456959
Test_426,2.0804089e-06,2.9483929e-06,0.999995,3.8177422e-08
Test_427,2.7546275e-05,4.6634756e-05,3.557154e-08,0.99992573
Test_428,4.6528303e-06,9.274762e-06,3.627834e-09,0.99998605
Test_429,2.080809e-06,0.0047257626,0.99527186,3.6031503e-07
Test_430,0.0004499962,0.00015734558,0.9993925,1.0475904e-07
Test_431,0.99496245,0.0009021555,0.003037598,0.0010978592
Test_432,1.1231731e-06,0.00037592973,3.2431153e-09,0.99962294
Test_433,0.00015029655,4.826354e-05,7.216363e-07,0.99980074
Test_434,7.83945e-06,0.00079374807,1.2667846e-07,0.99919826
Test_435,0.9797192,0.0013973658,0.015872298,0.0030109903
Test_436,0.004247534,0.4294583,0.002789759,0.5635044
Test_437,0.00041589155,0.00036423333,0.99919885,2.1039014e-05
Test_438,0.00019096021,0.059754662,0.9400338,2.0529198e-05
Test_439,0.001042026,0.45410812,0.5442909,0.00055893685
Test_440,1.6288567e-07,0.000483965,0.9995159,1.0794466e-08
Test_441,0.97413343,0.011887649,0.0036254574,0.01035338
Test_442,2.2432665e-09,1.505536e-08,1.0,9.595416e-12
Test_443,3.769036e-05,0.00017434194,2.080298e-07,0.99978775
Test_444,0.9993968,2.0846821e-06,0.0006007347,4.2594098e-07
Test_445,0.00013979278,3.070524e-05,0.9998281,1.4280697e-06
Test_446,0.0005417861,0.0069699893,0.99238646,0.00010175549
Test_447,2.0773355e-06,4.161172e-06,0.9999938,1.1406069e-08
Test_448,2.0052908e-06,0.00019537804,0.99980253,1.6505874e-07
Test_449,2.2975262e-05,0.0018521965,1.1618794e-05,0.9981133
Test_450,0.00020122151,5.357825e-05,0.9997439,1.3553636e-06
Test_451,1.439469e-05,0.028899606,0.97108454,1.5414356e-06
Test_452,0.07711093,0.0006827211,0.9221721,3.415178e-05
Test_453,2.1190174e-07,4.978901e-05,5.9015774e-09,0.99994993
Test_454,0.00088068616,0.15190013,0.8468815,0.00033770746
Test_455,1.667562e-07,5.27998e-06,7.28838e-10,0.9999945
Test_456,0.0013399005,0.14161855,0.85699314,4.8379905e-05
Test_457,5.700638e-06,2.594983e-05,1.4186628e-08,0.9999683
Test_458,0.98432297,0.0036681343,0.0054758396,0.006533073
Test_459,9.751321e-07,7.162805e-05,0.99992716,1.902443e-07
Test_460,8.7751636e-05,0.00012577216,5.606851e-07,0.99978596
Test_461,4.8595e-06,0.0006524496,1.3192783e-07,0.9993425
Test_462,0.0007033953,0.8121848,0.000359067,0.18675266
Test_463,4.5655164e-05,0.024109716,3.520449e-05,0.9758094
Test_464,0.999218,3.5005065e-05,0.00072772126,1.9261797e-05
Test_465,2.1954029e-06,3.4587665e-05,0.99996305,1.7445342e-07
Test_466,0.0012083282,0.0024113155,0.9963201,6.0189675e-05
Test_467,1.5990146e-08,0.00025094717,4.5061093e-09,0.999749
Test_468,0.99843425,0.0004996022,0.0010432508,2.2805754e-05
Test_469,0.34521663,0.101076186,0.47337374,0.08033336
Test_470,0.045652773,0.63671,0.0019115111,0.31572574
Test_471,2.9926905e-05,5.4179716e-05,0.9999143,1.4901105e-06
Test_472,0.99856806,6.4884766e-06,0.0014228269,2.5521194e-06
Test_473,0.08435709,0.9011963,0.011031698,0.0034149864
Test_474,7.2893965e-07,5.471223e-05,0.99994457,1.0658675e-08
Test_475,8.081402e-07,0.00092968,9.14108e-10,0.9990695
Test_476,0.0069309114,0.0013653685,9.054185e-05,0.99161315
Test_477,0.0005573373,0.017032236,3.470249e-06,0.982407
Test_478,0.00012599073,0.014286088,7.120972e-06,0.98558074
Test_479,0.000102758015,5.7002646e-05,8.0209134e-08,0.99984014
Test_480,0.00015145482,0.48473194,0.51490563,0.00021096163
Test_481,1.5217204e-05,0.027723977,1.288602e-05,0.97224796
Test_482,0.00030393654,0.0008487099,3.0067188e-06,0.99884427
Test_483,0.00015857976,3.058864e-05,0.99981064,2.589333e-07
Test_484,0.9833167,0.01001852,0.0052752797,0.0013895568
Test_485,0.99972075,6.465318e-06,0.00027224745,5.725881e-07
Test_486,3.2779928e-07,3.5452126e-06,2.1420417e-10,0.9999962
Test_487,0.99994385,6.224853e-07,5.558221e-05,4.267018e-08
Test_488,8.542319e-05,0.0072003272,0.9926668,4.7406436e-05
Test_489,3.978169e-06,0.014062127,0.9859337,2.1882248e-07
Test_490,0.0014324615,0.030156327,0.96835726,5.3885167e-05
Test_491,0.0004498406,3.321234e-05,0.99951625,7.253868e-07
Test_492,0.031641427,0.009931283,5.2210296e-05,0.95837504
Test_493,5.5436703e-06,0.28034475,2.8690572e-06,0.7196468
Test_494,4.034096e-06,0.0019866927,0.99800915,1.528447e-07
Test_495,2.4993304e-07,0.0008488992,6.2243246e-09,0.9991509
Test_496,0.999966,1.07224054e-07,3.390432e-05,2.5962281e-08
Test_497,0.00089396955,0.0006353874,1.719741e-05,0.9984534
Test_498,0.9992544,5.3616302e-05,0.0006387526,5.326338e-05
Test_499,0.02447404,0.0018860078,0.973612,2.8028444e-05
Test_500,1.9167837e-07,5.524737e-07,0.9999993,2.7007247e-11
Test_501,0.9978492,0.00083194824,0.0012463091,7.251446e-05
Test_502,0.9963612,1.60456e-05,0.0036214644,1.3157573e-06
Test_503,0.00017726836,1.0354343e-05,0.9998104,1.9834151e-06
Test_504,0.00087401655,0.0030187482,5.2093787e-06,0.996102
Test_505,7.310417e-05,0.00039005163,3.7072038e-08,0.9995369
Test_506,0.0016645183,0.6679835,0.32922888,0.0011231552
Test_507,5.3781628e-06,4.954622e-05,0.9999387,6.3382095e-06
Test_508,4.561366e-06,4.636758e-05,0.99994886,1.9659552e-07
Test_509,1.2609292e-08,5.186474e-07,0.9999995,6.35794e-11
Test_510,0.00013954143,0.051808152,0.9480447,7.5644953e-06
Test_511,5.289165e-06,4.8370155e-05,3.87984e-09,0.99994636
Test_512,0.99985576,9.3081496e-07,0.00014317915,6.9258e-08
Test_513,0.48359364,0.292128,0.10768709,0.11659125
Test_514,0.84007454,0.1532144,0.0017793046,0.004931813
Test_515,0.0017314866,0.019569457,0.9785485,0.0001506521
Test_516,2.7621809e-06,0.020887472,0.97910875,1.0291292e-06
Test_517,1.0602846e-06,0.0001113476,3.8711043e-09,0.9998876
Test_518,0.0011518683,0.3060574,0.69188535,0.0009053724
Test_519,1.0479963e-06,0.00035503422,1.5305615e-08,0.9996439
Test_520,3.0684746e-06,0.9998934,4.2386706e-05,6.1015497e-05
Test_521,0.4514512,0.39066502,0.0049315416,0.1529522
Test_522,2.1639196e-05,3.401038e-06,0.99997497,4.6433147e-08
Test_523,6.9012916e-05,1.2916045e-05,0.99991786,2.3436431e-07
Test_524,3.1555003e-06,8.108352e-06,0.9999888,3.2182463e-08
Test_525,0.9760592,0.018187052,0.004520439,0.0012333877
Test_526,0.0024013787,0.3593225,0.6381507,0.00012545689
Test_527,0.00014590012,0.00025705213,0.9995956,1.4881816e-06
Test_528,1.1604284e-05,8.87917e-05,0.9998994,2.0882273e-07
Test_529,0.0014758429,0.00057517795,6.215397e-06,0.99794275
Test_530,0.99968326,2.4109577e-05,0.00024356245,4.907161e-05
Test_531,0.00023181594,0.00021571673,0.99954814,4.2386355e-06
Test_532,1.5673725e-06,4.2580558e-07,0.999998,1.1156952e-08
Test_533,3.093037e-06,0.009652147,3.0862335e-08,0.9903447
Test_534,7.047253e-05,0.00015535016,2.2421564e-07,0.9997739
Test_535,1.7440223e-08,3.749404e-06,0.9999962,4.656766e-10
Test_536,0.112792626,0.10143271,0.031514604,0.7542601
Test_537,1.07799e-06,3.3667422e-06,0.9999956,1.713554e-08
Test_538,9.064142e-09,1.5959579e-06,8.507964e-12,0.99999845
Test_539,3.1339378e-06,1.7531973e-05,0.9999794,4.7312403e-09
Test_540,3.236832e-07,8.045813e-07,0.9999989,2.1638165e-09
Test_541,0.32548448,0.011229196,0.6610902,0.0021961033
Test_542,0.99994135,8.963064e-07,5.7455756e-05,2.0390074e-07
Test_543,0.0007335912,0.8770673,0.06486964,0.057329502
Test_544,0.00018864266,2.3597373e-05,0.9997873,4.83798e-07
Test_545,1.7026452e-05,0.00056911726,0.9994099,3.9065835e-06
Test_546,0.00054337975,0.012923964,1.37543975e-05,0.9865189
Test_547,2.4308388e-08,3.4183807e-07,0.99999964,7.759941e-11
Test_548,0.0005281798,0.29842532,0.70092416,0.00012233312
Test_549,6.6317184e-06,2.6405673e-05,2.4659887e-08,0.999967
Test_550,0.0019827122,0.0006898485,1.8362663e-06,0.99732554
Test_551,0.99998546,5.751961e-08,1.460267e-05,5.667201e-09
Test_552,0.038995694,0.61766326,0.32916364,0.014177413
Test_553,4.025982e-06,4.2536963e-06,9.878135e-09,0.99999166
Test_554,0.16804172,0.73966724,0.008458167,0.083832845
Test_555,0.03419329,0.07533467,6.8381287e-06,0.8904652
Test_556,0.99991024,5.194188e-05,2.173753e-05,1.6077209e-05
Test_557,5.2197425e-05,0.99679416,0.0029486315,0.00020507006
Test_558,0.0019415579,0.9271984,0.070522904,0.00033712457
Test_559,0.99989474,4.1832636e-06,0.00010071518,3.9419606e-07
Test_560,1.3669888e-08,2.5071037e-08,1.0,2.1626447e-11
Test_561,0.0015734478,0.9837249,0.014202864,0.0004988226
Test_562,0.0006304151,0.00026211093,0.9991054,2.056171e-06
Test_563,0.008321896,0.82707214,0.16339052,0.0012155055
Test_564,0.00053369935,0.9744006,0.02409214,0.0009735357
Test_565,1.5502916e-05,0.0029972387,0.99698097,6.3328425e-06
Test_566,6.0757384e-06,0.014556597,0.9854372,1.5353838e-07
Test_567,6.0086793e-05,0.0003986098,4.989334e-07,0.9995408
Test_568,1.673275e-05,4.686257e-06,0.99997854,2.3982924e-08
Test_569,0.71804535,0.028211715,0.1487569,0.104986064
Test_570,0.77536464,0.05762195,0.0018673816,0.1651461
Test_571,0.0015238259,0.002096637,0.99629396,8.550693e-05
Test_572,0.5259436,0.0017172935,2.2555234e-05,0.4723166
Test_573,1.4440724e-05,0.00010181382,5.1167937e-08,0.99988365
Test_574,0.0016317688,0.0048360373,0.00031770495,0.9932145
Test_575,0.9680388,0.0034634531,0.0023608282,0.026136898
Test_576,0.002358404,0.044676714,0.0001266434,0.95283824
Test_577,0.0006587871,0.019562406,0.00014193269,0.97963685
Test_578,0.9201577,0.032471947,0.00037929273,0.046991117
Test_579,0.9945247,0.0039765164,0.001129248,0.00036948957
Test_580,8.342179e-08,1.30992685e-05,0.99998677,1.6520569e-09
Test_581,0.99995124,9.333668e-06,3.868229e-05,7.519431e-07
Test_582,0.006757327,0.017371902,0.9757402,0.00013060406
Test_583,0.99703765,0.0007142998,0.0019834682,0.00026460836
Test_584,5.9842063e-05,0.0006193834,0.9992925,2.8253347e-05
Test_585,1.3618497e-07,3.7808903e-08,0.9999999,5.1724715e-11
Test_586,0.99745375,0.0021750694,0.00023956575,0.0001316718
Test_587,8.498647e-06,2.6728867e-06,0.9999888,8.58012e-09
Test_588,1.4059708e-05,0.0025678594,0.99741495,3.0810738e-06
Test_589,0.00816047,0.2064106,0.0961303,0.68929857
Test_590,4.1624484e-05,9.605772e-05,0.9998622,6.206771e-08
Test_591,0.0013360842,7.156712e-05,0.9985898,2.5461025e-06
Test_592,0.98139566,0.010961767,0.0031792622,0.0044633336
Test_593,1.9928775e-08,1.0184419e-06,0.9999989,6.215596e-11
Test_594,0.031257268,0.006251236,0.96243453,5.6979843e-05
Test_595,1.2892631e-05,6.41488e-05,1.2090116e-08,0.999923
Test_596,0.924396,0.027277427,0.045865264,0.002461378
Test_597,0.0031452628,0.00013285445,1.2703235e-06,0.9967206
Test_598,0.11800291,0.022767521,0.8589948,0.00023480172
Test_599,0.000106473584,0.35710818,0.00024625027,0.64253914
Test_600,5.084037e-07,0.00030093253,0.99969864,3.0715257e-09
Test_601,1.3246238e-06,0.0026370727,2.16585e-09,0.9973616
Test_602,7.1969686e-10,2.2295224e-07,1.1927064e-12,0.99999976
Test_603,3.818834e-06,0.0010222348,5.4467446e-08,0.99897397
Test_604,0.0022035814,0.038034923,0.9591174,0.00064407504
Test_605,0.8893464,0.00011785048,0.11047705,5.860532e-05
Test_606,0.0063201855,0.00013268217,1.5584536e-06,0.9935456
Test_607,0.8979626,0.01556496,0.02025964,0.06621274
Test_608,0.0005359404,0.007826944,4.832255e-06,0.9916323
Test_609,0.9998628,4.9704828e-05,8.03164e-05,7.1137624e-06
Test_610,7.4443007e-09,0.00021603014,7.0223515e-11,0.99978393
Test_611,0.99967206,7.714117e-05,0.00024038997,1.0543098e-05
Test_612,2.3972271e-08,3.028702e-07,0.99999964,4.164902e-11
Test_613,0.997766,1.5092685e-05,0.0022034517,1.545017e-05
Test_614,4.2169127e-06,0.0005930476,0.99940264,1.7008426e-07
Test_615,0.00019739075,0.014247961,0.9855134,4.1238338e-05
Test_616,0.0047745663,0.0039482373,9.648898e-06,0.9912676
Test_617,0.049771972,0.6010935,0.0002528312,0.34888178
Test_618,3.7998685e-05,4.70056e-05,3.7409032e-07,0.99991465
Test_619,0.40035644,0.16205658,0.43531033,0.0022766893
Test_620,0.0003010122,0.6364709,0.36305577,0.0001723303
Test_621,0.00037976837,0.00015179881,4.9588914e-07,0.9994679
Test_622,7.449034e-07,2.6181682e-05,0.99997306,4.8038373e-09
Test_623,7.1724884e-08,0.00019072804,8.2455925e-10,0.9998092
Test_624,8.4971034e-05,0.91171664,0.088080876,0.000117533644
Test_625,0.13098335,0.8081427,0.00039901616,0.060474906
Test_626,3.9741417e-06,7.09099e-05,0.99992514,2.4952618e-08
Test_627,0.9965191,0.0026353553,0.00035979887,0.00048576228
Test_628,0.005885156,0.38314137,0.0012658073,0.60970765
Test_629,0.9999602,3.3164233e-06,3.600646e-05,5.0166386e-07
Test_630,0.9996644,3.1860545e-05,0.00028815807,1.5667309e-05
Test_631,0.9988127,0.0005226109,0.0003458361,0.00031888412
Test_632,0.9840312,0.0022219503,0.0065176343,0.0072292094
Test_633,1.7844592e-05,0.0004254895,0.999553,3.627877e-06
Test_634,3.9215715e-06,0.00017214687,1.2578833e-08,0.999824
Test_635,0.99944896,0.00010047681,0.00037136118,7.9177524e-05
Test_636,0.0002993771,0.18545757,1.9593124e-05,0.81422347
Test_637,4.552573e-06,3.03047e-06,0.9999924,8.045867e-09
Test_638,0.06370495,0.0004940865,4.6478312e-06,0.93579626
Test_639,8.274443e-05,5.3570093e-05,0.9998634,1.7964314e-07
Test_640,6.12097e-06,0.0016129122,6.7197307e-06,0.9983742
Test_641,0.0013412664,0.00083716435,0.99780566,1.5961174e-05
Test_642,4.2351843e-08,8.532062e-06,9.623343e-11,0.9999914
Test_643,0.9988426,5.0011353e-05,0.0010969756,1.0377788e-05
Test_644,4.9764574e-05,0.024514016,5.2917226e-06,0.9754309
Test_645,0.99995375,9.269219e-08,4.611037e-05,3.0870297e-09
Test_646,1.0951569e-05,6.355469e-05,0.9999254,1.5135144e-07
Test_647,0.00029039415,0.98752475,0.0060873437,0.006097558
Test_648,0.9999671,6.1337266e-07,3.1890748e-05,3.168194e-07
Test_649,2.056662e-05,1.8156315e-05,0.9999603,9.238458e-07
Test_650,5.4238385e-06,0.00079758884,0.9991968,1.547513e-07
Test_651,1.5478684e-06,4.538719e-05,8.527861e-10,0.99995303
Test_652,4.6156583e-05,6.0258612e-06,0.99994755,2.3288827e-07
Test_653,0.99992347,6.0021237e-05,1.2618072e-05,3.8341327e-06
Test_654,6.904116e-05,3.4018237e-06,0.9999275,5.2171236e-09
Test_655,1.1309361e-06,1.0354985e-05,2.516051e-09,0.99998856
Test_656,8.7239096e-07,2.3809438e-05,1.3561771e-09,0.9999753
Test_657,3.5433584e-07,0.0009804651,0.99901915,4.012102e-08
Test_658,0.99967,1.354007e-07,0.00032980976,4.6421643e-08
Test_659,0.058661286,0.041070968,0.0013324565,0.8989353
Test_660,0.00010429493,0.0014947227,0.9983882,1.2814342e-05
Test_661,1.18103335e-05,2.9167171e-05,4.774102e-09,0.999959
Test_662,4.0181785e-08,2.0458012e-06,1.7229097e-10,0.999998
Test_663,0.004391316,0.00031153482,0.99528754,9.614085e-06
Test_664,6.0361323e-05,3.1607666e-05,0.99990773,2.512335e-07
Test_665,2.0746315e-06,0.00018609632,5.672178e-08,0.9998118
Test_666,0.00031234327,0.002891866,0.9967547,4.111291e-05
Test_667,0.999915,1.600101e-06,8.311299e-05,3.6052245e-07
Test_668,3.0534877e-05,0.0036468925,0.9963045,1.8028642e-05
Test_669,7.8383906e-05,0.00070152804,0.9992105,9.474052e-06
Test_670,0.06792936,0.40529862,0.49202603,0.034746025
Test_671,1.9033922e-06,0.0017586035,0.9982394,1.5619557e-07
Test_672,0.9993333,0.00014429935,0.0004543537,6.807533e-05
Test_673,0.0042994777,0.019267488,0.9757037,0.00072931696
Test_674,8.583015e-08,0.0054538893,0.99454606,6.1468723e-09
Test_675,0.9994461,3.9741884e-08,0.0005538817,7.479938e-09
Test_676,0.956683,0.042079832,0.00041954537,0.0008175875
Test_677,0.0021142792,0.20364371,0.0021622537,0.79207975
Test_678,0.00027995638,0.00047125446,9.381738e-07,0.99924785
Test_679,0.00045820535,3.797571e-05,0.9995035,3.0975633e-07
Test_680,4.0039922e-05,0.00018945898,1.6485648e-06,0.9997689
Test_681,0.9999114,1.7618657e-05,6.8700814e-05,2.2825614e-06
Test_682,0.99848866,0.00020376664,0.001246033,6.156416e-05
Test_683,7.38416e-09,1.3628966e-05,9.335565e-11,0.9999864
Test_684,0.0002694126,0.0029269168,3.5258129e-06,0.9968002
Test_685,0.999956,4.166119e-07,4.351233e-05,7.8814196e-08
Test_686,9.592178e-08,2.0934307e-05,1.3229215e-11,0.999979
Test_687,0.99959594,3.4783639e-06,0.0003995774,1.1220775e-06
Test_688,0.003956196,0.7957467,0.0009577309,0.19933942
Test_689,6.526633e-05,0.00021757021,2.5709667e-07,0.99971694
Test_690,2.3750768e-05,0.00010751069,1.8440718e-07,0.9998685
Test_691,0.9998317,5.0545776e-07,0.00016757846,2.1425404e-07
Test_692,0.0023235008,0.18587928,0.81164384,0.00015339538
Test_693,0.99924916,3.162914e-05,0.000710407,8.733365e-06
Test_694,0.0001344346,0.090649664,4.4569682e-05,0.9091713
Test_695,0.99995184,2.0962034e-06,4.542533e-05,5.651872e-07
Test_696,3.082261e-08,2.9353192e-08,0.9999999,5.09431e-11
Test_697,0.0003022332,0.00016681242,0.99952257,8.365906e-06
Test_698,0.9999982,9.166339e-08,1.7138904e-06,1.6328077e-08
Test_699,7.039806e-07,8.499953e-06,1.5041437e-09,0.9999908
Test_700,7.676342e-06,1.7352015e-06,0.9999906,7.79514e-09
Test_701,0.91474026,0.00534982,0.00073684443,0.079173155
Test_702,0.2382131,0.0011580749,1.643497e-05,0.7606124
Test_703,7.376757e-06,3.331038e-05,0.99995935,5.4738738e-08
Test_704,0.0037552381,0.0944683,0.9015465,0.00022998138
Test_705,0.0002044713,0.0006609157,0.99913055,4.080744e-06
Test_706,0.99976426,6.568172e-07,0.00023505474,5.444196e-08
Test_707,0.0010915009,0.0006700657,7.54686e-06,0.9982309
Test_708,0.9197306,0.021076402,0.00039922915,0.058793776
Test_709,5.7193745e-07,1.667528e-05,0.9999827,1.9472195e-08
Test_710,1.6473094e-05,0.0028351059,0.99714345,4.99746e-06
Test_711,0.9998115,7.785187e-05,0.00010561814,5.1330126e-06
Test_712,5.5997043e-07,0.004441258,8.341807e-09,0.99555814
Test_713,1.9447774e-05,0.9991025,2.1404798e-05,0.0008567486
Test_714,0.0020492303,0.97825897,0.016758667,0.0029331802
Test_715,4.044873e-06,1.4222862e-05,0.99998176,3.72602e-08
Test_716,1.5966796e-05,0.00036341147,1.18546566e-07,0.99962044
Test_717,0.0008533937,0.00050339475,0.99863464,8.619821e-06
Test_718,0.8830859,1.1657716e-05,0.11688833,1.4095631e-05
Test_719,0.003873102,0.0020760235,0.99401075,4.0059447e-05
Test_720,0.9930692,0.00023043924,0.0066602114,4.0142062e-05
Test_721,9.371511e-07,7.2482e-06,0.9999918,3.489235e-08
Test_722,1.403232e-07,0.0005429836,0.9994568,1.5078806e-09
Test_723,0.9948166,3.809848e-05,0.005091821,5.3505755e-05
Test_724,7.553641e-05,0.00022243877,0.99970007,2.0703676e-06
Test_725,0.015388461,0.00876312,2.336991e-05,0.9758251
Test_726,5.476185e-07,0.00011054743,1.3312531e-08,0.9998889
Test_727,0.0003384856,0.9876824,0.0038974232,0.008081589
Test_728,0.0038396847,0.033669166,0.95878583,0.003705348
Test_729,0.0043790727,0.00017634437,0.9954313,1.3339148e-05
Test_730,0.0021107278,0.99699116,0.00039839785,0.0004996516
Test_731,4.459364e-06,0.00019213722,0.99980336,7.746246e-08
Test_732,0.00049173535,0.8131167,0.18625627,0.00013530384
Test_733,0.0001601486,0.09376011,0.9060668,1.2944805e-05
Test_734,0.9984571,8.6855885e-05,0.0013343329,0.00012179557
Test_735,0.9998011,4.215729e-05,3.962638e-05,0.000117120224
Test_736,0.9999521,1.5250405e-05,3.0136138e-05,2.4664178e-06
Test_737,0.004155897,0.0018294539,0.00018930394,0.9938253
Test_738,0.9969919,6.250915e-05,0.0029132061,3.2421925e-05
Test_739,4.2100796e-06,2.0639507e-05,0.9999751,8.4437964e-08
Test_740,4.2632177e-08,0.00047203165,4.6524885e-11,0.99952793
Test_741,0.016034864,0.0014581186,3.806636e-06,0.9825032
Test_742,3.791216e-07,9.0056536e-05,1.0331084e-09,0.9999095
Test_743,5.499363e-05,0.0046923356,0.99519,6.260359e-05
Test_744,0.10435698,0.00030319125,2.0482075e-06,0.8953378
Test_745,0.9777957,0.00023969467,0.0002595987,0.021705054
Test_746,0.0011128616,0.00015503718,0.9987317,4.2100947e-07
Test_747,0.99992836,2.1860435e-05,4.756206e-05,2.265986e-06
Test_748,0.45025268,0.02887399,0.006989423,0.5138839
Test_749,1.4942763e-07,8.891993e-07,6.660087e-11,0.9999989
Test_750,0.9438924,0.023053387,0.0029064906,0.030147726
Test_751,9.689948e-06,0.00015173812,0.9998385,7.683449e-08
Test_752,0.0014391962,0.001948212,0.0001220425,0.99649054
Test_753,7.5128573e-06,0.0004278198,0.999554,1.0684718e-05
Test_754,0.007293204,0.0024451562,0.0009314549,0.98933023
Test_755,0.000108005464,0.0035757527,3.2842363e-06,0.9963129
Test_756,0.999892,4.708399e-07,0.00010714861,4.0889296e-07
Test_757,2.8358252e-06,0.00013297191,1.4898723e-08,0.9998641
Test_758,0.99980134,7.588853e-06,0.0001809367,1.0188124e-05
Test_759,0.008233225,0.003325569,1.7010574e-06,0.98843944
Test_760,0.9410008,0.0002375059,0.05875488,6.857717e-06
Test_761,0.00046333348,0.5020421,0.00015031565,0.49734414
Test_762,7.4248233e-06,8.505286e-05,0.99990714,3.8496833e-07
Test_763,4.328795e-06,0.0022898475,0.9977017,4.132823e-06
Test_764,0.9999075,1.7418424e-07,9.2389484e-05,1.00204165e-08
Test_765,0.0009762562,0.11165835,1.162466e-05,0.8873538
Test_766,2.4866904e-07,0.00016486201,2.0880984e-09,0.9998349
Test_767,0.99926203,0.00024422002,0.00014341967,0.00035029088
Test_768,0.0008729944,0.008439002,2.863058e-05,0.99065936
Test_769,2.8138147e-05,0.00018546947,0.9997861,3.2356274e-07
Test_770,0.24487735,0.0038708788,0.0014045169,0.74984723
Test_771,8.2734476e-07,3.8609487e-05,0.99996054,1.659116e-08
Test_772,0.036389418,0.6788693,0.0018244443,0.2829169
Test_773,0.0009792872,0.49393082,0.50493085,0.00015898167
Test_774,1.3606538e-07,2.1075184e-05,1.6348256e-09,0.9999788
Test_775,0.00015808828,8.481594e-05,0.9997565,5.6883727e-07
Test_776,0.9991761,0.00023427146,0.00036048683,0.00022916254
Test_777,0.9910451,0.00050551107,0.008285163,0.00016417606
Test_778,0.98839974,0.0105570955,0.000563233,0.00047984987
Test_779,2.6753708e-06,5.4333817e-05,1.3219502e-08,0.999943
Test_780,0.9991585,5.9787668e-05,0.0006990553,8.264873e-05
Test_781,0.99999297,6.2144636e-07,6.464723e-06,5.025712e-08
Test_782,4.977358e-06,1.9708994e-05,0.9999752,9.4483106e-08
Test_783,5.288817e-07,6.12619e-05,0.99993825,3.6774107e-08
Test_784,6.3188345e-08,1.2461679e-06,0.9999987,2.0741958e-10
Test_785,0.9999703,4.6448545e-07,2.9080622e-05,8.914813e-08
Test_786,0.0031319817,0.8074765,0.18807404,0.0013174918
Test_787,2.8509385e-05,2.305834e-05,0.9999471,1.294489e-06
Test_788,0.99856335,0.00041508928,0.0006976203,0.0003240477
Test_789,0.00023145019,0.0007247554,0.99902713,1.6705768e-05
Test_790,0.25971234,0.22687891,0.0078678485,0.50554085
Test_791,0.0011371021,0.00016124199,7.57284e-06,0.9986941
Test_792,3.3086135e-06,0.000338767,0.99965775,7.213683e-08
Test_793,5.0296176e-09,9.730815e-06,0.9999902,2.0087364e-11
Test_794,0.0032587773,0.7828861,0.0007113471,0.2131438
Test_795,1.1111441e-05,1.1430118e-05,1.6634337e-09,0.99997747
Test_796,2.1939326e-05,0.0009441969,0.9990299,4.085418e-06
Test_797,0.99970835,8.219334e-06,0.0002688884,1.4597356e-05
Test_798,7.1865593e-06,0.03575957,0.96422887,4.3625114e-06
Test_799,0.00010442004,0.0033874726,0.9964933,1.4883352e-05
Test_800,0.0002132495,0.11858567,0.8810077,0.0001934945
Test_801,3.435768e-06,7.067972e-05,0.99992573,1.5032872e-07
Test_802,0.00031581163,0.0010878287,0.998582,1.4390629e-05
Test_803,0.0099457605,0.06623053,2.4106977e-05,0.9237996
Test_804,0.0007198842,0.9909616,0.00809138,0.00022712903
Test_805,1.86193e-07,9.455463e-07,0.9999989,1.6539372e-09
Test_806,0.005919396,0.91209954,1.9871239e-05,0.08196108
Test_807,2.017165e-05,0.9998381,8.1292455e-05,6.045119e-05
Test_808,0.994356,0.00016374562,0.0053790216,0.00010123339
Test_809,0.9987733,0.00037947425,0.0007438746,0.00010334557
Test_810,0.0001256543,0.00010294027,0.99976975,1.7219616e-06
Test_811,0.999933,6.777379e-07,6.616456e-05,1.0692908e-07
Test_812,1.2287928e-05,0.045681242,0.95430326,3.2017824e-06
Test_813,0.99998116,1.34000215e-08,1.8821404e-05,1.8420822e-09
Test_814,8.01365e-06,1.7426204e-05,3.704811e-08,0.9999745
Test_815,4.7235167e-06,0.00140587,1.15966955e-07,0.9985892
Test_816,5.871592e-05,0.015084675,1.9334168e-05,0.98483735
Test_817,0.0008125204,0.0051924936,0.9939679,2.71851e-05
Test_818,0.4309199,0.0061616255,0.006280292,0.5566382
Test_819,0.0006639523,0.0007923385,0.9984078,0.00013594124
Test_820,0.9997482,2.5599957e-05,0.00020304306,2.3119186e-05
Test_821,1.30852404e-08,2.0891568e-05,2.1575455e-10,0.99997914
